GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,CA8001
"G1300190","1971","Georgia","13","Berrien","019","Berrien, GA",2131
"G1300210","1971","Georgia","13","Bibb","021","Bibb, GA",43606
"G1300230","1971","Georgia","13","Bleckley","023","Bleckley, GA",1245
"G1300250","1971","Georgia","13","Brantley","025","Brantley, GA",491
"G1300270","1971","Georgia","13","Brooks","027","Brooks, GA",1614
"G1300290","1971","Georgia","13","Bryan","029","Bryan, GA",562
"G1300310","1971","Georgia","13","Bulloch","031","Bulloch, GA",4907
"G1300330","1971","Georgia","13","Burke","033","Burke, GA",2880
"G1300350","1971","Georgia","13","Butts","035","Butts, GA",1596
"G1300370","1971","Georgia","13","Calhoun","037","Calhoun, GA",696
"G1300390","1971","Georgia","13","Camden","039","Camden, GA",2483
"G1300430","1971","Georgia","13","Candler","043","Candler, GA",1118
"G1300450","1971","Georgia","13","Carroll","045","Carroll, GA",10804
"G1300470","1971","Georgia","13","Catoosa","047","Catoosa, GA",2786
"G1300490","1971","Georgia","13","Charlton","049","Charlton, GA",931
"G1300510","1971","Georgia","13","Chatham","051","Chatham, GA",54943
"G1300530","1971","Georgia","13","Chattahoochee","053","Chattahoochee, GA",601
"G1300550","1971","Georgia","13","Chattooga","055","Chattooga, GA",6337
"G1300570","1971","Georgia","13","Cherokee","057","Cherokee, GA",4546
"G1300590","1971","Georgia","13","Clarke","059","Clarke, GA",19874
"G1300610","1971","Georgia","13","Clay","061","Clay, GA",285
"G1300630","1971","Georgia","13","Clayton","063","Clayton, GA",12496
"G1300650","1971","Georgia","13","Clinch","065","Clinch, GA",1610
"G1300670","1971","Georgia","13","Cobb","067","Cobb, GA",46768
"G1300690","1971","Georgia","13","Coffee","069","Coffee, GA",4867
"G1300710","1971","Georgia","13","Colquitt","071","Colquitt, GA",6226
"G1300730","1971","Georgia","13","Columbia","073","Columbia, GA",1708
"G1300750","1971","Georgia","13","Cook","075","Cook, GA",2369
"G1300770","1971","Georgia","13","Coweta","077","Coweta, GA",7465
"G1300790","1971","Georgia","13","Crawford","079","Crawford, GA",437
"G1300810","1971","Georgia","13","Crisp","081","Crisp, GA",4300
"G1300830","1971","Georgia","13","Dade","083","Dade, GA",1306
"G1300850","1971","Georgia","13","Dawson","085","Dawson, GA",724
"G1300870","1971","Georgia","13","Decatur","087","Decatur, GA",4178
"G1300890","1971","Georgia","13","DeKalb","089","De Kalb, GA",87417
"G1300910","1971","Georgia","13","Dodge","091","Dodge, GA",2987
"G1300930","1971","Georgia","13","Dooly","093","Dooly, GA",1129
"G1300950","1971","Georgia","13","Dougherty","095","Dougherty, GA",23786
"G1300970","1971","Georgia","13","Douglas","097","Douglas, GA",2441
"G1300990","1971","Georgia","13","Early","099","Early, GA",2124
"G1301010","1971","Georgia","13","Echols","101","Echols, GA",102
"G1301030","1971","Georgia","13","Effingham","103","Effingham, GA",725
"G1301050","1971","Georgia","13","Elbert","105","Elbert, GA",4039
"G1301070","1971","Georgia","13","Emanuel","107","Emanuel, GA",4334
"G1301090","1971","Georgia","13","Evans","109","Evans, GA",2106
"G1301110","1971","Georgia","13","Fannin","111","Fannin, GA",1453
"G1301130","1971","Georgia","13","Fayette","113","Fayette, GA",1371
"G1301150","1971","Georgia","13","Floyd","115","Floyd, GA",24008
"G1301170","1971","Georgia","13","Forsyth","117","Forsyth, GA",1680
"G1301190","1971","Georgia","13","Franklin","119","Franklin, GA",2629
"G1301210","1971","Georgia","13","Fulton","121","Fulton, GA",367668
"G1301230","1971","Georgia","13","Gilmer","123","Gilmer, GA",1840
"G1301250","1971","Georgia","13","Glascock","125","Glascock, GA",287
"G1301270","1971","Georgia","13","Glynn","127","Glynn, GA",13977
"G1301290","1971","Georgia","13","Gordon","129","Gordon, GA",6811
"G1301310","1971","Georgia","13","Grady","131","Grady, GA",2606
"G1301330","1971","Georgia","13","Greene","133","Greene, GA",1716
"G1301350","1971","Georgia","13","Gwinnett","135","Gwinnett, GA",9064
"G1301370","1971","Georgia","13","Habersham","137","Habersham, GA",5732
"G1301390","1971","Georgia","13","Hall","139","Hall, GA",19565
"G1301410","1971","Georgia","13","Hancock","141","Hancock, GA",854
"G1301430","1971","Georgia","13","Haralson","143","Haralson, GA",7015
"G1301450","1971","Georgia","13","Harris","145","Harris, GA",1492
"G1301470","1971","Georgia","13","Hart","147","Hart, GA",3545
"G1301490","1971","Georgia","13","Heard","149","Heard, GA",393
"G1301510","1971","Georgia","13","Henry","151","Henry, GA",2632
"G1301530","1971","Georgia","13","Houston","153","Houston, GA",7102
"G1301550","1971","Georgia","13","Irwin","155","Irwin, GA",857
"G1301570","1971","Georgia","13","Jackson","157","Jackson, GA",4878
"G1301590","1971","Georgia","13","Jasper","159","Jasper, GA",1045
"G1301610","1971","Georgia","13","Jeff Davis","161","Jeff Davis, GA",2823
"G1301630","1971","Georgia","13","Jefferson","163","Jefferson, GA",3335
"G1301650","1971","Georgia","13","Jenkins","165","Jenkins, GA",1663
"G1301670","1971","Georgia","13","Johnson","167","Johnson, GA",1318
"G1301690","1971","Georgia","13","Jones","169","Jones, GA",892
"G1301710","1971","Georgia","13","Lamar","171","Lamar, GA",2340
"G1301730","1971","Georgia","13","Lanier","173","Lanier, GA",346
"G1301750","1971","Georgia","13","Laurens","175","Laurens, GA",7654
"G1301770","1971","Georgia","13","Lee","177","Lee, GA",417
"G1301790","1971","Georgia","13","Liberty","179","Liberty, GA",1823
"G1301810","1971","Georgia","13","Lincoln","181","Lincoln, GA",649
"G1301830","1971","Georgia","13","Long","183","Long, GA",195
"G1301850","1971","Georgia","13","Lowndes","185","Lowndes, GA",14218
"G1301870","1971","Georgia","13","Lumpkin","187","Lumpkin, GA",1037
"G1301890","1971","Georgia","13","McDuffie","189","McDuffie, GA",4219
"G1301910","1971","Georgia","13","McIntosh","191","McIntosh, GA",1241
"G1301930","1971","Georgia","13","Macon","193","Macon, GA",2599
"G1301950","1971","Georgia","13","Madison","195","Madison, GA",1973
"G1301970","1971","Georgia","13","Marion","197","Marion, GA",717
"G1301990","1971","Georgia","13","Meriwether","199","Meriwether, GA",3789
"G1302010","1971","Georgia","13","Miller","201","Miller, GA",460
"G1302050","1971","Georgia","13","Mitchell","205","Mitchell, GA",3226
"G1302070","1971","Georgia","13","Monroe","207","Monroe, GA",2359
"G1302090","1971","Georgia","13","Montgomery","209","Montgomery, GA",677
"G1302110","1971","Georgia","13","Morgan","211","Morgan, GA",1652
"G1302130","1971","Georgia","13","Murray","213","Murray, GA",2233
"G1302150","1971","Georgia","13","Muscogee","215","Muscogee, GA",46999
"G1302170","1971","Georgia","13","Newton","217","Newton, GA",5379
"G1302190","1971","Georgia","13","Oconee","219","Oconee, GA",531
"G1302210","1971","Georgia","13","Oglethorpe","221","Oglethorpe, GA",547
"G1302230","1971","Georgia","13","Paulding","223","Paulding, GA",1094
"G1302250","1971","Georgia","13","Peach","225","Peach, GA",2351
"G1302270","1971","Georgia","13","Pickens","227","Pickens, GA",2232
"G1302290","1971","Georgia","13","Pierce","229","Pierce, GA",1239
"G1302310","1971","Georgia","13","Pike","231","Pike, GA",209
"G1302330","1971","Georgia","13","Polk","233","Polk, GA",5839
"G1302350","1971","Georgia","13","Pulaski","235","Pulaski, GA",1527
"G1302370","1971","Georgia","13","Putnam","237","Putnam, GA",2523
"G1302390","1971","Georgia","13","Quitman","239","Quitman, GA",341
"G1302410","1971","Georgia","13","Rabun","241","Rabun, GA",1768
"G1302430","1971","Georgia","13","Randolph","243","Randolph, GA",1406
"G1302450","1971","Georgia","13","Richmond","245","Richmond, GA",41188
"G1302470","1971","Georgia","13","Rockdale","247","Rockdale, GA",4121
"G1302490","1971","Georgia","13","Schley","249","Schley, GA",422
"G1302510","1971","Georgia","13","Screven","251","Screven, GA",1721
"G1302530","1971","Georgia","13","Seminole","253","Seminole, GA",1223
"G1302550","1971","Georgia","13","Spalding","255","Spalding, GA",11617
"G1302570","1971","Georgia","13","Stephens","257","Stephens, GA",6888
"G1302590","1971","Georgia","13","Stewart","259","Stewart, GA",561
"G1302610","1971","Georgia","13","Sumter","261","Sumter, GA",6334
"G1302630","1971","Georgia","13","Talbot","263","Talbot, GA",974
"G1302650","1971","Georgia","13","Taliaferro","265","Taliaferro, GA",313
"G1302670","1971","Georgia","13","Tattnall","267","Tattnall, GA",1587
"G1302690","1971","Georgia","13","Taylor","269","Taylor, GA",1139
"G1302710","1971","Georgia","13","Telfair","271","Telfair, GA",1969
"G1302730","1971","Georgia","13","Terrell","273","Terrell, GA",1921
"G1302750","1971","Georgia","13","Thomas","275","Thomas, GA",8695
"G1302770","1971","Georgia","13","Tift","277","Tift, GA",6309
"G1302790","1971","Georgia","13","Toombs","279","Toombs, GA",6191
"G1302810","1971","Georgia","13","Towns","281","Towns, GA",394
"G1302830","1971","Georgia","13","Treutlen","283","Treutlen, GA",428
"G1302850","1971","Georgia","13","Troup","285","Troup, GA",13557
"G1302870","1971","Georgia","13","Turner","287","Turner, GA",1706
"G1302890","1971","Georgia","13","Twiggs","289","Twiggs, GA",1438
"G1302910","1971","Georgia","13","Union","291","Union, GA",902
"G1302930","1971","Georgia","13","Upson","293","Upson, GA",7256
"G1302950","1971","Georgia","13","Walker","295","Walker, GA",10926
"G1302970","1971","Georgia","13","Walton","297","Walton, GA",5719
"G1302990","1971","Georgia","13","Ware","299","Ware, GA",8013
"G1303010","1971","Georgia","13","Warren","301","Warren, GA",661
"G1303030","1971","Georgia","13","Washington","303","Washington, GA",3365
"G1303050","1971","Georgia","13","Wayne","305","Wayne, GA",4027
"G1303070","1971","Georgia","13","Webster","307","Webster, GA",231
"G1303090","1971","Georgia","13","Wheeler","309","Wheeler, GA",446
"G1303110","1971","Georgia","13","White","311","White, GA",1018
"G1303130","1971","Georgia","13","Whitfield","313","Whitfield, GA",25144
"G1303150","1971","Georgia","13","Wilcox","315","Wilcox, GA",662
"G1303170","1971","Georgia","13","Wilkes","317","Wilkes, GA",1994
"G1303190","1971","Georgia","13","Wilkinson","319","Wilkinson, GA",1839
"G1303210","1971","Georgia","13","Worth","321","Worth, GA",1634
"G1309990","1971","Georgia","13","Remainder of Georgia","999","Georgia Statewide No Fixed Loc",10831
"G1500010","1971","Hawaii","15","Hawaii","001","Hawaii, HI",16557
"G1500030","1971","Hawaii","15","Honolulu","003","Honolulu, HI",179295
"G1500050","1971","Hawaii","15","Kalawao","005","Kalawao, HI",0
"G1500070","1971","Hawaii","15","Kauai","007","Kauai, HI",6721
"G1500090","1971","Hawaii","15","Maui","009","Maui, HI",10031
"G1509990","1971","Hawaii","15","Remainder of Hawaii","999","Hawaii Statewide No Fixed Loc",2268
"G1600010","1971","Idaho","16","Ada","001","Ada, ID",32540
"G1600030","1971","Idaho","16","Adams","003","Adams, ID",344
"G1600050","1971","Idaho","16","Bannock","005","Bannock, ID",10835
"G1600070","1971","Idaho","16","Bear Lake","007","Bear Lake, ID",510
"G1600090","1971","Idaho","16","Benewah","009","Benewah, ID",998
"G1600110","1971","Idaho","16","Bingham","011","Bingham, ID",4425
"G1600130","1971","Idaho","16","Blaine","013","Blaine, ID",2359
"G1600150","1971","Idaho","16","Boise","015","Boise, ID",751
"G1600170","1971","Idaho","16","Bonner","017","Bonner, ID",2423
"G1600190","1971","Idaho","16","Bonneville","019","Bonneville, ID",12692
"G1600210","1971","Idaho","16","Boundary","021","Boundary, ID",695
"G1600230","1971","Idaho","16","Butte","023","Butte, ID",3518
"G1600250","1971","Idaho","16","Camas","025","Camas, ID",62
"G1600270","1971","Idaho","16","Canyon","027","Canyon, ID",14805
"G1600290","1971","Idaho","16","Caribou","029","Caribou, ID",1167
"G1600310","1971","Idaho","16","Cassia","031","Cassia, ID",4291
"G1600330","1971","Idaho","16","Clark","033","Clark, ID",120
"G1600350","1971","Idaho","16","Clearwater","035","Clearwater, ID",3079
"G1600370","1971","Idaho","16","Custer","037","Custer, ID",230
"G1600390","1971","Idaho","16","Elmore","039","Elmore, ID",1260
"G1600410","1971","Idaho","16","Franklin","041","Franklin, ID",778
"G1600430","1971","Idaho","16","Fremont","043","Fremont, ID",1123
"G1600450","1971","Idaho","16","Gem","045","Gem, ID",1512
"G1600470","1971","Idaho","16","Gooding","047","Gooding, ID",953
"G1600490","1971","Idaho","16","Idaho","049","Idaho, ID",2107
"G1600510","1971","Idaho","16","Jefferson","051","Jefferson, ID",1629
"G1600530","1971","Idaho","16","Jerome","053","Jerome, ID",1462
"G1600550","1971","Idaho","16","Kootenai","055","Kootenai, ID",6014
"G1600570","1971","Idaho","16","Latah","057","Latah, ID",3765
"G1600590","1971","Idaho","16","Lemhi","059","Lemhi, ID",710
"G1600610","1971","Idaho","16","Lewis","061","Lewis, ID",592
"G1600630","1971","Idaho","16","Lincoln","063","Lincoln, ID",290
"G1600650","1971","Idaho","16","Madison","065","Madison, ID",2197
"G1600670","1971","Idaho","16","Minidoka","067","Minidoka, ID",3047
"G1600690","1971","Idaho","16","Nez Perce","069","Nez Perce, ID",8737
"G1600710","1971","Idaho","16","Oneida","071","Oneida, ID",265
"G1600730","1971","Idaho","16","Owyhee","073","Owyhee, ID",533
"G1600750","1971","Idaho","16","Payette","075","Payette, ID",1593
"G1600770","1971","Idaho","16","Power","077","Power, ID",2158
"G1600790","1971","Idaho","16","Shoshone","079","Shoshone, ID",5425
"G1600810","1971","Idaho","16","Teton","081","Teton, ID",122
"G1600830","1971","Idaho","16","Twin Falls","083","Twin Falls, ID",10482
"G1600850","1971","Idaho","16","Valley","085","Valley, ID",811
"G1600870","1971","Idaho","16","Washington","087","Washington, ID",992
"G1609990","1971","Idaho","16","Remainder of Idaho","999","Idaho Statewide No Fixed Loc",2377
"G1700010","1971","Illinois","17","Adams","001","Adams, IL",20629
"G1700030","1971","Illinois","17","Alexander","003","Alexander, IL",2906
"G1700050","1971","Illinois","17","Bond","005","Bond, IL",1996
"G1700070","1971","Illinois","17","Boone","007","Boone, IL",10379
"G1700090","1971","Illinois","17","Brown","009","Brown, IL",591
"G1700110","1971","Illinois","17","Bureau","011","Bureau, IL",6826
"G1700130","1971","Illinois","17","Calhoun","013","Calhoun, IL",380
"G1700150","1971","Illinois","17","Carroll","015","Carroll, IL",2613
"G1700170","1971","Illinois","17","Cass","017","Cass, IL",2838
"G1700190","1971","Illinois","17","Champaign","019","Champaign, IL",30584
"G1700210","1971","Illinois","17","Christian","021","Christian, IL",5849
"G1700230","1971","Illinois","17","Clark","023","Clark, IL",2549
"G1700250","1971","Illinois","17","Clay","025","Clay, IL",2773
"G1700270","1971","Illinois","17","Clinton","027","Clinton, IL",4552
"G1700290","1971","Illinois","17","Coles","029","Coles, IL",10846
"G1700310","1971","Illinois","17","Cook","031","Cook, IL",2151836
"G1700330","1971","Illinois","17","Crawford","033","Crawford, IL",4643
"G1700350","1971","Illinois","17","Cumberland","035","Cumberland, IL",1229
"G1700370","1971","Illinois","17","DeKalb","037","De Kalb, IL",15702
"G1700390","1971","Illinois","17","De Witt","039","De Witt, IL",2670
"G1700410","1971","Illinois","17","Douglas","041","Douglas, IL",3956
"G1700430","1971","Illinois","17","Dupage","043","Du Page, IL",109556
"G1700450","1971","Illinois","17","Edgar","045","Edgar, IL",4396
"G1700470","1971","Illinois","17","Edwards","047","Edwards, IL",1249
"G1700490","1971","Illinois","17","Effingham","049","Effingham, IL",6339
"G1700510","1971","Illinois","17","Fayette","051","Fayette, IL",3348
"G1700530","1971","Illinois","17","Ford","053","Ford, IL",3157
"G1700550","1971","Illinois","17","Franklin","055","Franklin, IL",5588
"G1700570","1971","Illinois","17","Fulton","057","Fulton, IL",7313
"G1700590","1971","Illinois","17","Gallatin","059","Gallatin, IL",1372
"G1700610","1971","Illinois","17","Greene","061","Greene, IL",1748
"G1700630","1971","Illinois","17","Grundy","063","Grundy, IL",6403
"G1700650","1971","Illinois","17","Hamilton","065","Hamilton, IL",879
"G1700670","1971","Illinois","17","Hancock","067","Hancock, IL",2603
"G1700690","1971","Illinois","17","Hardin","069","Hardin, IL",1131
"G1700710","1971","Illinois","17","Henderson","071","Henderson, IL",503
"G1700730","1971","Illinois","17","Henry","073","Henry, IL",10245
"G1700750","1971","Illinois","17","Iroquois","075","Iroquois, IL",4560
"G1700770","1971","Illinois","17","Jackson","077","Jackson, IL",9206
"G1700790","1971","Illinois","17","Jasper","079","Jasper, IL",1326
"G1700810","1971","Illinois","17","Jefferson","081","Jefferson, IL",7794
"G1700830","1971","Illinois","17","Jersey","083","Jersey, IL",1841
"G1700850","1971","Illinois","17","Jo Daviess","085","Jo Daviess, IL",3320
