GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,CA8001
GIS Join Match Code,Data File Year,State Name,State Code,County Name,County Code,Area Name,Total employees
"G2201010","1970","Louisiana","22","St Mary","101","St. Mary, LA",17940
"G2201030","1970","Louisiana","22","St Tammany","103","St. Tammany, LA",6820
"G2201050","1970","Louisiana","22","Tangipahoa","105","Tangipahoa, LA",8378
"G2201070","1970","Louisiana","22","Tensas","107","Tensas, LA",617
"G2201090","1970","Louisiana","22","Terrebonne","109","Terrebonne, LA",18048
"G2201110","1970","Louisiana","22","Union","111","Union, LA",2190
"G2201130","1970","Louisiana","22","Vermilion","113","Vermilion, LA",6164
"G2201150","1970","Louisiana","22","Vernon","115","Vernon, LA",2254
"G2201170","1970","Louisiana","22","Washington","117","Washington, LA",7382
"G2201190","1970","Louisiana","22","Webster","119","Webster, LA",13740
"G2201210","1970","Louisiana","22","West Baton Rouge","121","West Baton Rouge, LA",1940
"G2201230","1970","Louisiana","22","West Carroll","123","West Carroll, LA",995
"G2201250","1970","Louisiana","22","West Feliciana","125","West Feliciana, LA",1619
"G2201270","1970","Louisiana","22","Winn","127","Winn, LA",2568
"G2209990","1970","Louisiana","22","Remainder of Louisiana","999","Louisiana Statewide No Fixed Loc",8578
"G2300010","1970","Maine","23","Androscoggin","001","Androscoggin, ME",28663
"G2300030","1970","Maine","23","Aroostook","003","Aroostook, ME",15823
"G2300050","1970","Maine","23","Cumberland","005","Cumberland, ME",65327
"G2300070","1970","Maine","23","Franklin","007","Franklin, ME",7108
"G2300090","1970","Maine","23","Hancock","009","Hancock, ME",6250
"G2300110","1970","Maine","23","Kennebec","011","Kennebec, ME",26334
"G2300130","1970","Maine","23","Knox","013","Knox, ME",5999
"G2300150","1970","Maine","23","Lincoln","015","Lincoln, ME",3593
"G2300170","1970","Maine","23","Oxford","017","Oxford, ME",10621
"G2300190","1970","Maine","23","Penobscot","019","Penobscot, ME",31283
"G2300210","1970","Maine","23","Piscataquis","021","Piscataquis, ME",3388
"G2300230","1970","Maine","23","Sagadahoc","023","Sagadahoc, ME",6168
"G2300250","1970","Maine","23","Somerset","025","Somerset, ME",10094
"G2300270","1970","Maine","23","Waldo","027","Waldo, ME",3899
"G2300290","1970","Maine","23","Washington","029","Washington, ME",4590
"G2300310","1970","Maine","23","York","031","York, ME",22971
"G2309990","1970","Maine","23","Remainder of Maine","999","Maine Statewide No Fixed Loc",2637
"G2400010","1970","Maryland","24","Allegany","001","Allegany, MD",23259
"G2400030","1970","Maryland","24","Anne Arundel","003","Anne Arundel, MD",48237
"G2400050","1970","Maryland","24","Baltimore","005","Baltimore, MD",150938
"G2400090","1970","Maryland","24","Calvert","009","Calvert, MD",2659
"G2400110","1970","Maryland","24","Caroline","011","Caroline, MD",3737
"G2400130","1970","Maryland","24","Carroll","013","Carroll, MD",14173
"G2400150","1970","Maryland","24","Cecil","015","Cecil, MD",9032
"G2400170","1970","Maryland","24","Charles","017","Charles, MD",7028
"G2400190","1970","Maryland","24","Dorchester","019","Dorchester, MD",7632
"G2400210","1970","Maryland","24","Frederick","021","Frederick, MD",19485
"G2400230","1970","Maryland","24","Garrett","023","Garrett, MD",2946
"G2400250","1970","Maryland","24","Harford","025","Harford, MD",14024
"G2400270","1970","Maryland","24","Howard","027","Howard, MD",10792
"G2400290","1970","Maryland","24","Kent","029","Kent, MD",3358
"G2400310","1970","Maryland","24","Montgomery","031","Montgomery, MD",114703
"G2400330","1970","Maryland","24","Prince Georges","033","Prince Georges, MD",96669
"G2400350","1970","Maryland","24","Queen Anne's","035","Queen Annes, MD",2476
"G2400370","1970","Maryland","24","St Mary's","037","St. Marys, MD",4330
"G2400390","1970","Maryland","24","Somerset","039","Somerset, MD",2774
"G2400410","1970","Maryland","24","Talbot","041","Talbot, MD",7005
"G2400430","1970","Maryland","24","Washington","043","Washington, MD",30016
"G2400450","1970","Maryland","24","Wicomico","045","Wicomico, MD",19596
"G2400470","1970","Maryland","24","Worcester","047","Worcester, MD",7049
"G2405100","1970","Maryland","24","Baltimore City","510","Baltimore city, MD",367249
"G2409990","1970","Maryland","24","Remainder of Maryland","999","Maryland Statewide No Fixed Loc",10233
"G2500010","1970","Massachusetts","25","Barnstable","001","Barnstable, MA",19418
"G2500030","1970","Massachusetts","25","Berkshire","003","Berkshire, MA",48151
"G2500050","1970","Massachusetts","25","Bristol","005","Bristol, MA",141362
"G2500070","1970","Massachusetts","25","Dukes","007","Dukes, MA",1250
"G2500090","1970","Massachusetts","25","Essex","009","Essex, MA",190041
"G2500110","1970","Massachusetts","25","Franklin","011","Franklin, MA",15359
"G2500130","1970","Massachusetts","25","Hampden","013","Hampden, MA",147074
"G2500150","1970","Massachusetts","25","Hampshire","015","Hampshire, MA",25611
"G2500170","1970","Massachusetts","25","Middlesex","017","Middlesex, MA",453006
"G2500190","1970","Massachusetts","25","Nantucket","019","Nantucket, MA",808
"G2500210","1970","Massachusetts","25","Norfolk","021","Norfolk, MA",155075
"G2500230","1970","Massachusetts","25","Plymouth","023","Plymouth, MA",63008
"G2500250","1970","Massachusetts","25","Suffolk","025","Suffolk, MA",466985
"G2500270","1970","Massachusetts","25","Worcester","027","Worcester, MA",200563
"G2509990","1970","Massachusetts","25","Remainder of Massachusetts","999","Massachusetts Statewide No Fixed Loc",12118
"G2600010","1970","Michigan","26","Alcona","001","Alcona, MI",834
"G2600030","1970","Michigan","26","Alger","003","Alger, MI",1757
"G2600050","1970","Michigan","26","Allegan","005","Allegan, MI",10535
"G2600070","1970","Michigan","26","Alpena","007","Alpena, MI",6827
"G2600090","1970","Michigan","26","Antrim","009","Antrim, MI",1997
"G2600110","1970","Michigan","26","Arenac","011","Arenac, MI",1368
"G2600130","1970","Michigan","26","Baraga","013","Baraga, MI",1237
"G2600150","1970","Michigan","26","Barry","015","Barry, MI",4334
"G2600170","1970","Michigan","26","Bay","017","Bay, MI",26581
"G2600190","1970","Michigan","26","Benzie","019","Benzie, MI",1523
"G2600210","1970","Michigan","26","Berrien","021","Berrien, MI",54145
"G2600230","1970","Michigan","26","Branch","023","Branch, MI",6683
"G2600250","1970","Michigan","26","Calhoun","025","Calhoun, MI",44827
"G2600270","1970","Michigan","26","Cass","027","Cass, MI",6594
"G2600290","1970","Michigan","26","Charlevoix","029","Charlevoix, MI",3322
"G2600310","1970","Michigan","26","Cheboygan","031","Cheboygan, MI",2789
"G2600330","1970","Michigan","26","Chippewa","033","Chippewa, MI",3105
"G2600350","1970","Michigan","26","Clare","035","Clare, MI",2447
"G2600370","1970","Michigan","26","Clinton","037","Clinton, MI",4286
"G2600390","1970","Michigan","26","Crawford","039","Crawford, MI",1490
"G2600410","1970","Michigan","26","Delta","041","Delta, MI",6903
"G2600430","1970","Michigan","26","Dickinson","043","Dickinson, MI",5586
"G2600450","1970","Michigan","26","Eaton","045","Eaton, MI",7873
"G2600470","1970","Michigan","26","Emmet","047","Emmet, MI",4763
"G2600490","1970","Michigan","26","Genesee","049","Genesee, MI",137201
"G2600510","1970","Michigan","26","Gladwin","051","Gladwin, MI",916
"G2600530","1970","Michigan","26","Gogebic","053","Gogebic, MI",3477
"G2600550","1970","Michigan","26","Grand Traverse","055","Grand Traverse, MI",10815
"G2600570","1970","Michigan","26","Gratiot","057","Gratiot, MI",8124
"G2600590","1970","Michigan","26","Hillsdale","059","Hillsdale, MI",6509
"G2600610","1970","Michigan","26","Houghton","061","Houghton, MI",4628
"G2600630","1970","Michigan","26","Huron","063","Huron, MI",5499
"G2600650","1970","Michigan","26","Ingham","065","Ingham, MI",83582
"G2600670","1970","Michigan","26","Ionia","067","Ionia, MI",7379
"G2600690","1970","Michigan","26","Iosco","069","Iosco, MI",3229
"G2600710","1970","Michigan","26","Iron","071","Iron, MI",1751
"G2600730","1970","Michigan","26","Isabella","073","Isabella, MI",5606
"G2600750","1970","Michigan","26","Jackson","075","Jackson, MI",39439
"G2600770","1970","Michigan","26","Kalamazoo","077","Kalamazoo, MI",63564
"G2600790","1970","Michigan","26","Kalkaska","079","Kalkaska, MI",438
"G2600810","1970","Michigan","26","Kent","081","Kent, MI",141488
"G2600830","1970","Michigan","26","Keweenaw","083","Keweenaw, MI",290
"G2600850","1970","Michigan","26","Lake","085","Lake, MI",592
"G2600870","1970","Michigan","26","Lapeer","087","Lapeer, MI",5725
"G2600890","1970","Michigan","26","Leelanau","089","Leelanau, MI",1050
"G2600910","1970","Michigan","26","Lenawee","091","Lenawee, MI",22824
"G2600930","1970","Michigan","26","Livingston","093","Livingston, MI",7449
"G2600950","1970","Michigan","26","Luce","095","Luce, MI",584
"G2600970","1970","Michigan","26","Mackinac","097","Mackinac, MI",1106
"G2600990","1970","Michigan","26","Macomb","099","Macomb, MI",151068
"G2601010","1970","Michigan","26","Manistee","101","Manistee, MI",4726
"G2601030","1970","Michigan","26","Marquette","103","Marquette, MI",11588
"G2601050","1970","Michigan","26","Mason","105","Mason, MI",4734
"G2601070","1970","Michigan","26","Mecosta","107","Mecosta, MI",3761
"G2601090","1970","Michigan","26","Menominee","109","Menominee, MI",4960
"G2601110","1970","Michigan","26","Midland","111","Midland, MI",22570
"G2601130","1970","Michigan","26","Missaukee","113","Missaukee, MI",432
"G2601150","1970","Michigan","26","Monroe","115","Monroe, MI",18461
"G2601170","1970","Michigan","26","Montcalm","117","Montcalm, MI",9210
"G2601190","1970","Michigan","26","Montmorency","119","Montmorency, MI",633
"G2601210","1970","Michigan","26","Muskegon","121","Muskegon, MI",46506
"G2601230","1970","Michigan","26","Newaygo","123","Newaygo, MI",3717
"G2601250","1970","Michigan","26","Oakland","125","Oakland, MI",242675
"G2601270","1970","Michigan","26","Oceana","127","Oceana, MI",1407
"G2601290","1970","Michigan","26","Ogemaw","129","Ogemaw, MI",1412
"G2601310","1970","Michigan","26","Ontonagon","131","Ontonagon, MI",3651
"G2601330","1970","Michigan","26","Osceola","133","Osceola, MI",3060
"G2601350","1970","Michigan","26","Oscoda","135","Oscoda, MI",401
"G2601370","1970","Michigan","26","Otsego","137","Otsego, MI",2350
"G2601390","1970","Michigan","26","Ottawa","139","Ottawa, MI",29960
"G2601410","1970","Michigan","26","Presque Isle","141","Presque Isle, MI",1845
"G2601430","1970","Michigan","26","Roscommon","143","Roscommon, MI",1173
"G2601450","1970","Michigan","26","Saginaw","145","Saginaw, MI",64010
"G2601470","1970","Michigan","26","St Clair","147","St. Clair, MI",24748
"G2601490","1970","Michigan","26","St Joseph","149","St. Joseph, MI",14300
"G2601510","1970","Michigan","26","Sanilac","151","Sanilac, MI",6357
"G2601530","1970","Michigan","26","Schoolcraft","153","Schoolcraft, MI",1114
"G2601550","1970","Michigan","26","Shiawassee","155","Shiawassee, MI",11194
"G2601570","1970","Michigan","26","Tuscola","157","Tuscola, MI",5808
"G2601590","1970","Michigan","26","Van Buren","159","Van Buren, MI",9933
"G2601610","1970","Michigan","26","Washtenaw","161","Washtenaw, MI",66807
"G2601630","1970","Michigan","26","Wayne","163","Wayne, MI",922705
"G2601650","1970","Michigan","26","Wexford","165","Wexford, MI",5270
"G2609990","1970","Michigan","26","Remainder of Michigan","999","Michigan Statewide No Fixed Loc",18986
"G2700010","1970","Minnesota","27","Aitkin","001","Aitkin, MN",1284
"G2700030","1970","Minnesota","27","Anoka","003","Anoka, MN",22215
"G2700050","1970","Minnesota","27","Becker","005","Becker, MN",3361
"G2700070","1970","Minnesota","27","Beltrami","007","Beltrami, MN",3282
"G2700090","1970","Minnesota","27","Benton","009","Benton, MN",2977
"G2700110","1970","Minnesota","27","Big Stone","011","Big Stone, MN",1247
"G2700130","1970","Minnesota","27","Blue Earth","013","Blue Earth, MN",13906
"G2700150","1970","Minnesota","27","Brown","015","Brown, MN",6724
"G2700170","1970","Minnesota","27","Carlton","017","Carlton, MN",5756
"G2700190","1970","Minnesota","27","Carver","019","Carver, MN",4384
"G2700210","1970","Minnesota","27","Cass","021","Cass, MN",1738
"G2700230","1970","Minnesota","27","Chippewa","023","Chippewa, MN",2576
"G2700250","1970","Minnesota","27","Chisago","025","Chisago, MN",1817
"G2700270","1970","Minnesota","27","Clay","027","Clay, MN",7357
"G2700290","1970","Minnesota","27","Clearwater","029","Clearwater, MN",760
"G2700310","1970","Minnesota","27","Cook","031","Cook, MN",625
"G2700330","1970","Minnesota","27","Cottonwood","033","Cottonwood, MN",2580
"G2700350","1970","Minnesota","27","Crow Wing","035","Crow Wing, MN",6089
"G2700370","1970","Minnesota","27","Dakota","037","Dakota, MN",21504
"G2700390","1970","Minnesota","27","Dodge","039","Dodge, MN",1231
"G2700410","1970","Minnesota","27","Douglas","041","Douglas, MN",4009
"G2700430","1970","Minnesota","27","Faribault","043","Faribault, MN",3373
"G2700450","1970","Minnesota","27","Fillmore","045","Fillmore, MN",3223
"G2700470","1970","Minnesota","27","Freeborn","047","Freeborn, MN",9961
"G2700490","1970","Minnesota","27","Goodhue","049","Goodhue, MN",8084
"G2700510","1970","Minnesota","27","Grant","051","Grant, MN",909
"G2700530","1970","Minnesota","27","Hennepin","053","Hennepin, MN",409759
"G2700550","1970","Minnesota","27","Houston","055","Houston, MN",2059
"G2700570","1970","Minnesota","27","Hubbard","057","Hubbard, MN",1291
"G2700590","1970","Minnesota","27","Isanti","059","Isanti, MN",2068
"G2700610","1970","Minnesota","27","Itasca","061","Itasca, MN",6568
"G2700630","1970","Minnesota","27","Jackson","063","Jackson, MN",1471
"G2700650","1970","Minnesota","27","Kanabec","065","Kanabec, MN",1546
"G2700670","1970","Minnesota","27","Kandiyohi","067","Kandiyohi, MN",4904
"G2700690","1970","Minnesota","27","Kittson","069","Kittson, MN",763
"G2700710","1970","Minnesota","27","Koochiching","071","Koochiching, MN",3686
"G2700730","1970","Minnesota","27","Lac Qui Parle","073","Lac qui Parle, MN",1196
"G2700750","1970","Minnesota","27","Lake","075","Lake, MN",2803
"G2700770","1970","Minnesota","27","Lake Of The Woods","077","Lake of the Woods, MN",514
"G2700790","1970","Minnesota","27","Le Sueur","079","Le Sueur, MN",4076
"G2700810","1970","Minnesota","27","Lincoln","081","Lincoln, MN",666
"G2700830","1970","Minnesota","27","Lyon","083","Lyon, MN",4644
"G2700850","1970","Minnesota","27","McLeod","085","McLeod, MN",6873
"G2700870","1970","Minnesota","27","Mahnomen","087","Mahnomen, MN",317
"G2700890","1970","Minnesota","27","Marshall","089","Marshall, MN",1072
"G2700910","1970","Minnesota","27","Martin","091","Martin, MN",4752
"G2700930","1970","Minnesota","27","Meeker","093","Meeker, MN",3321
"G2700950","1970","Minnesota","27","Mille Lacs","095","Mille Lacs, MN",2325
"G2700970","1970","Minnesota","27","Morrison","097","Morrison, MN",3952
"G2700990","1970","Minnesota","27","Mower","099","Mower, MN",10366
"G2701010","1970","Minnesota","27","Murray","101","Murray, MN",1117
"G2701030","1970","Minnesota","27","Nicollet","103","Nicollet, MN",3387
"G2701050","1970","Minnesota","27","Nobles","105","Nobles, MN",4395
"G2701070","1970","Minnesota","27","Norman","107","Norman, MN",835
"G2701090","1970","Minnesota","27","Olmsted","109","Olmsted, MN",26938
"G2701110","1970","Minnesota","27","Otter Tail","111","Otter Tail, MN",6222
"G2701130","1970","Minnesota","27","Pennington","113","Pennington, MN",3390
"G2701150","1970","Minnesota","27","Pine","115","Pine, MN",1385
"G2701170","1970","Minnesota","27","Pipestone","117","Pipestone, MN",2497
"G2701190","1970","Minnesota","27","Polk","119","Polk, MN",6058
"G2701210","1970","Minnesota","27","Pope","121","Pope, MN",1364
"G2701230","1970","Minnesota","27","Ramsey","123","Ramsey, MN",207749
"G2701250","1970","Minnesota","27","Red Lake","125","Red Lake, MN",723
"G2701270","1970","Minnesota","27","Redwood","127","Redwood, MN",2701
"G2701290","1970","Minnesota","27","Renville","129","Renville, MN",2569
"G2701310","1970","Minnesota","27","Rice","131","Rice, MN",8008
"G2701330","1970","Minnesota","27","Rock","133","Rock, MN",1845
"G2701350","1970","Minnesota","27","Roseau","135","Roseau, MN",1915
"G2701370","1970","Minnesota","27","St Louis","137","St. Louis, MN",55599
"G2701390","1970","Minnesota","27","Scott","139","Scott, MN",6277
"G2701410","1970","Minnesota","27","Sherburne","141","Sherburne, MN",1717
"G2701430","1970","Minnesota","27","Sibley","143","Sibley, MN",1861
"G2701450","1970","Minnesota","27","Stearns","145","Stearns, MN",20415
"G2701470","1970","Minnesota","27","Steele","147","Steele, MN",7518
"G2701490","1970","Minnesota","27","Stevens","149","Stevens, MN",1117
"G2701510","1970","Minnesota","27","Swift","151","Swift, MN",1668
"G2701530","1970","Minnesota","27","Todd","153","Todd, MN",1981
"G2701550","1970","Minnesota","27","Traverse","155","Traverse, MN",621
"G2701570","1970","Minnesota","27","Wabasha","157","Wabasha, MN",2470
"G2701590","1970","Minnesota","27","Wadena","159","Wadena, MN",2259
"G2701610","1970","Minnesota","27","Waseca","161","Waseca, MN",4017
"G2701630","1970","Minnesota","27","Washington","163","Washington, MN",10122
"G2701650","1970","Minnesota","27","Watonwan","165","Watonwan, MN",2660
"G2701670","1970","Minnesota","27","Wilkin","167","Wilkin, MN",1053
"G2701690","1970","Minnesota","27","Winona","169","Winona, MN",11347
"G2701710","1970","Minnesota","27","Wright","171","Wright, MN",4568
"G2701730","1970","Minnesota","27","Yellow Medicine","173","Yellow Medicine, MN",1420
"G2709990","1970","Minnesota","27","Remainder of Minnesota","999","Minnesota Statewide No Fixed Loc",11081
"G2800010","1970","Mississippi","28","Adams","001","Adams, MS",10396
"G2800030","1970","Mississippi","28","Alcorn","003","Alcorn, MS",7997
"G2800050","1970","Mississippi","28","Amite","005","Amite, MS",1322
"G2800070","1970","Mississippi","28","Attala","007","Attala, MS",3317
